interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
1825,1830,1,0,,0,0,19,0,0,0,,,0,,,
1825,1830,1,0,39.71,0,1,2,1,1,3,2.63,16.94,56.42,17.01,16.72,5
1825,1830,1,1,8.38,0,0,20,1,1,0,1.67,96.7,78.32,19.38,96.48,0
1825,1830,1,0,2.55,0,0,21,0,0,0,0.51,164.4,25,11.97,164.07,0
1825,1830,1,0,4.8,0,0,22,0,0,0,0.96,17.58,5,12.07,17.25,0
1825,1830,1,0,,0,0,23,0,0,0,,,0,,,
1825,1830,1,0,3.64,0,0,24,0,0,0,0.73,50.09,10,11.04,49.73,0
1825,1830,1,0,3.64,0,0,25,0,0,0,0.73,31.26,10,17.7,31.03,0
1825,1830,1,0,,0,0,26,0,0,0,,,0,,,
1825,1830,1,0,,0,0,27,0,0,0,,,0,,,
1825,1830,1,0,,0,0,28,0,0,0,,,0,,,
1825,1830,1,0,57.8,0,5,3,0,0,1,7.68,36.09,190.76,18.4,35.87,0
1825,1830,1,0,35.95,2,1,4,3,3,1,4.79,64.23,218.06,18.95,64,0
1825,1830,1,0,104.06,0,1,5,0,0,0,8.31,42.52,81.04,3.76,41.45,47
1825,1830,1,0,,0,0,6,0,0,0,,,0,,,
1825,1830,1,7,34.15,0,0,7,0,0,0,4.52,36.7,117.71,18.89,36.49,0
1825,1830,1,0,24.84,2,0,8,3,3,3,3.3,34.63,79.01,18.48,34.43,0
1825,1830,1,0,64.7,0,2,9,1,1,0,6.45,36.29,55.52,4.84,35.47,26
1830,1835,1,0,28.68,2,0,1,4,4,3,3.81,67.87,184.29,19,67.65,0
1830,1835,1,1,31.37,1,0,10,6,6,3,4.18,101.2,294.44,18.59,100.9,0
1830,1835,1,0,44.06,0,3,11,2,2,0,2.9,13.93,33.45,11.19,13.57,5
1830,1835,1,0,8.96,0,1,12,1,1,2,1.17,19.52,16.75,19.36,19.31,0
1830,1835,1,0,17.78,0,2,13,0,0,0,2.37,63.75,108.55,19.21,63.54,0
1830,1835,1,0,12.94,0,0,14,0,0,1,2.58,96.01,119.83,19.33,95.81,0
1830,1835,1,0,65.7,0,0,15,1,1,0,5.25,47.5,95,6.17,46.86,60
1830,1835,1,0,13.64,0,1,16,0,0,0,2.72,82.85,108.45,19.24,82.64,0
1830,1835,1,0,11.92,0,0,17,1,1,1,1.58,44.32,50.51,19.22,44.11,0
1830,1835,1,0,48.78,0,1,18,0,0,0,3.9,117.64,69.23,2.45,116,52
1830,1835,1,0,,0,0,19,0,0,0,,,0,,,
1830,1835,1,0,27.31,0,2,2,1,1,5,1.77,18.07,38.79,15.95,17.68,5
1830,1835,1,1,7.53,0,0,20,0,0,0,1.5,96.3,70.41,19.46,96.1,0
1830,1835,1,0,2.55,0,0,21,0,0,0,0.51,165.07,25,11.92,164.73,0
1830,1835,1,0,4.8,0,0,22,0,0,0,0.96,17.82,5,11.91,17.49,0
1830,1835,1,0,,0,0,23,0,0,0,,,0,,,
1830,1835,1,1,3.64,0,0,24,0,0,0,0.73,49.77,10,11.12,49.41,0
1830,1835,1,0,1.84,0,0,25,0,0,2,0.34,37.52,5.06,14.75,34.88,0
1830,1835,1,0,4.75,0,2,26,0,0,0,0.89,17.18,4.2,10.53,16.8,0
1830,1835,1,0,,0,0,27,0,0,0,,,0,,,
1830,1835,1,0,,0,0,28,0,0,0,,,0,,,
1830,1835,1,1,61.91,0,3,3,0,0,0,8.24,36.19,204.31,18.35,35.97,0
1830,1835,1,0,36.88,1,0,4,3,3,1,4.91,63.83,223.68,19.07,63.59,0
1830,1835,1,0,114.28,0,1,5,1,1,0,9.13,65.39,88.99,2.44,63.75,57
1830,1835,1,0,,0,0,6,0,0,0,,,0,,,
1830,1835,1,6,23.46,0,0,7,1,1,0,3.1,35.82,80.87,19.36,35.64,0
1830,1835,1,0,25.2,2,0,8,1,1,1,3.35,35.11,80.16,18.23,34.9,0
1830,1835,1,0,75.3,0,1,9,1,1,0,7.52,42.86,64.62,4.1,41.88,39
1835,1840,1,0,27.18,3,0,1,5,5,2,3.62,67.29,174.69,19.16,67.08,0
1835,1840,1,0,30.22,5,0,10,6,6,4,4.02,101.23,283.62,18.58,100.96,0
1835,1840,1,0,48.14,0,3,11,2,2,3,3.14,15.78,36.54,9.87,15.54,8
1835,1840,1,0,10.59,0,3,12,0,0,0,1.39,19.53,19.81,19.35,19.33,0
1835,1840,1,0,18.02,0,0,13,1,1,0,2.4,63.29,110,19.35,63.09,0
1835,1840,1,0,12.55,1,0,14,2,2,1,2.51,95.95,116.22,19.34,95.76,0
1835,1840,1,0,70.18,0,2,15,2,2,0,5.6,65.33,101.49,4.49,64.44,60
1835,1840,1,0,13.83,0,0,16,0,0,0,2.77,81.48,110,19.57,81.28,0
1835,1840,1,0,11.13,1,0,17,2,2,1,1.48,43.9,47.16,19.4,43.69,0
1835,1840,1,0,51.84,0,1,18,1,1,0,4.14,122.84,73.57,2.34,121.13,57
1835,1840,1,0,,0,0,19,0,0,0,,,0,,,
1835,1840,1,0,29.13,0,3,2,1,1,2,1.92,18.25,41.38,15.79,18.03,5
1835,1840,1,0,7.49,0,0,20,0,0,0,1.5,96.23,70,19.47,96.03,0
1835,1840,1,0,2.55,0,0,21,1,1,0,0.51,163.4,25,12.04,163.07,0
1835,1840,1,0,4.8,0,0,22,0,0,0,0.96,18.74,5,11.33,18.39,0
1835,1840,1,0,,0,0,23,0,0,0,,,0,,,
1835,1840,1,0,1.82,0,0,24,0,0,0,0.36,50.59,5,10.94,50.22,0
1835,1840,1,0,,0,0,25,0,0,0,,,0,,,
1835,1840,1,0,11.31,0,0,26,0,0,0,2.22,18.48,10,9.78,18.07,0
1835,1840,1,0,,0,0,27,0,0,0,,,0,,,
1835,1840,1,0,,0,0,28,0,0,0,,,0,,,
1835,1840,1,6,60.27,0,2,3,0,0,1,8.01,36.28,198.9,18.3,36.08,0
1835,1840,1,0,37.83,0,1,4,6,6,0,5.04,64.17,229.47,18.97,63.96,0
1835,1840,1,0,115.57,0,0,5,1,1,0,9.25,144.09,90,1.11,140.48,69
1835,1840,1,0,,0,0,6,0,0,0,,,0,,,
1835,1840,1,9,12.59,0,0,7,0,0,0,1.64,34.56,43.41,20.07,34.36,0
1835,1840,1,0,25.6,2,0,8,1,1,3,3.39,34.41,81.4,18.6,34.2,0
1835,1840,1,0,84.66,0,4,9,2,2,0,8.42,55.43,72.66,3.17,54.17,46
1840,1845,1,0,28.66,2,0,1,3,3,3,3.81,67.08,184.19,19.22,66.87,0
1840,1845,1,0,30.17,1,0,10,3,3,3,4.02,101.55,283.2,18.53,101.3,0
1840,1845,1,0,65.48,0,4,11,2,2,1,4.3,15.62,49.71,9.97,15.26,10
1840,1845,1,0,16.91,0,1,12,0,0,0,2.25,19.55,31.62,19.33,19.35,0
1840,1845,1,3,17.15,0,0,13,1,1,0,2.28,63.32,104.68,19.34,63.11,0
1840,1845,1,0,12.64,2,0,14,0,0,0,2.53,96.27,117,19.28,96.06,0
1840,1845,1,0,72.61,0,0,15,1,1,0,5.81,98.64,105,2.97,97.29,70
1840,1845,1,1,13.89,0,1,16,0,0,0,2.77,81.97,110.42,19.45,81.77,0
1840,1845,1,0,12.52,1,0,17,1,1,1,1.66,44.85,53.06,18.99,44.65,0
1840,1845,1,0,53.32,0,1,18,1,1,0,4.26,111.06,75.67,2.59,109.52,57
1840,1845,1,0,,0,0,19,0,0,0,,,0,,,
1840,1845,1,0,26.58,0,3,2,0,0,2,1.74,18.45,37.75,15.61,18.04,5
1840,1845,1,1,7.41,0,0,20,0,0,0,1.48,96.41,69.28,19.44,96.17,0
1840,1845,1,0,2.55,0,0,21,0,0,0,0.51,164.3,25,11.98,163.96,0
1840,1845,1,0,4.8,0,0,22,0,0,0,0.96,260.66,5,0.81,255.75,2
1840,1845,1,0,,0,0,23,0,0,0,,,0,,,
1840,1845,1,0,1.82,0,0,24,0,0,0,0.36,50.6,5,10.93,50.24,0
1840,1845,1,0,,0,0,25,0,0,0,,,0,,,
1840,1845,1,0,11.31,0,0,26,0,0,0,2.26,18.71,10,9.66,18.3,0
1840,1845,1,0,,0,0,27,0,0,0,,,0,,,
1840,1845,1,0,,0,0,28,0,0,0,,,0,,,
1840,1845,1,4,54.14,0,2,3,0,0,0,7.2,36.55,178.69,18.17,36.35,0
1840,1845,1,0,38.59,3,0,4,4,4,4,5.13,64.17,234.06,18.97,63.89,0
1840,1845,1,0,122,0,2,5,1,1,0,9.73,175.92,95.01,0.91,171.51,78
1840,1845,1,0,,0,0,6,0,0,0,,,0,,,
1840,1845,1,2,4.68,0,0,7,0,0,0,0.62,33.88,16.13,20.47,33.65,0
1840,1845,1,0,23.14,2,0,8,0,0,2,3.07,33.22,73.6,19.27,33.03,0
1840,1845,1,0,104.84,0,2,9,0,0,0,10.46,36.92,89.98,4.76,36.08,60
1845,1850,1,0,28.06,2,0,1,1,1,3,3.73,66.68,180.33,19.34,66.45,0
1845,1850,1,0,30.62,1,3,10,4,4,1,4.07,101.05,287.44,18.62,100.82,0
1845,1850,1,0,72.59,0,1,11,1,1,0,4.83,19.89,55.1,7.83,19.38,14
1845,1850,1,0,15.27,0,0,12,1,1,3,2.01,19.58,28.54,19.3,19.37,0
1845,1850,1,1,16.45,0,3,13,1,1,0,2.18,63.05,100.42,19.43,62.85,0
1845,1850,1,0,13.6,1,0,14,1,1,1,2.71,95.8,125.91,19.37,95.57,0
1845,1850,1,0,73.18,0,1,15,1,1,2,5.83,173.34,105.82,1.69,172.69,86
1845,1850,1,3,13.51,0,0,16,0,0,0,2.69,82.81,107.46,19.25,82.62,0
1845,1850,1,0,11.07,1,0,17,0,0,2,1.47,44.13,46.92,19.3,43.91,0
1845,1850,1,0,58.86,0,2,18,0,0,2,4.68,90.84,83.54,3.17,89.33,56
1845,1850,1,0,,0,0,19,0,0,0,,,0,,,
1845,1850,1,0,35.24,0,2,2,2,2,0,2.34,18.73,50.06,15.38,18.47,5
1845,1850,1,0,6.95,0,0,20,1,1,0,1.39,96.32,65,19.46,96.11,0
1845,1850,1,0,2.55,0,0,21,0,0,0,0.51,165.53,25,11.89,165.19,0
1845,1850,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
1845,1850,1,0,,0,0,23,0,0,0,,,0,,,
1845,1850,1,0,1.82,0,0,24,0,0,0,0.36,49.98,5,11.07,49.62,0
1845,1850,1,0,,0,0,25,0,0,0,,,0,,,
1845,1850,1,0,11.31,0,0,26,0,0,0,2.26,24.77,10,7.3,24.22,1
1845,1850,1,0,,0,0,27,0,0,0,,,0,,,
1845,1850,1,0,,0,0,28,0,0,0,,,0,,,
1845,1850,1,7,47.91,0,0,3,2,2,0,6.37,36.54,158.12,18.18,36.32,0
1845,1850,1,0,36.15,1,0,4,3,3,3,4.8,64.42,219.25,18.89,64.12,0
1845,1850,1,0,130.81,0,5,5,0,0,6,10.18,38.44,101.87,4.16,37.94,43
1845,1850,1,0,10.12,0,3,6,0,0,0,1.23,8.62,5.59,13.28,8.32,0
1845,1850,1,0,2.9,0,0,7,0,0,0,0.39,32.64,10,21.24,32.45,0
1845,1850,1,0,20.69,2,0,8,1,1,5,2.73,32.61,65.79,19.63,32.39,0
1845,1850,1,0,107.4,0,5,9,2,2,6,10.44,27.7,92.17,6.34,26.84,22
1850,1855,1,0,26.8,3,0,1,5,5,4,3.56,66.05,172.22,19.52,65.82,0
1850,1855,1,1,34.27,4,9,10,2,2,3,4.54,101.11,321.7,18.61,100.81,0
1850,1855,1,0,84.81,0,2,11,1,1,0,5.62,39.66,64.38,3.93,38.64,30
1850,1855,1,0,11.73,0,2,12,2,2,0,1.55,19.91,21.93,18.99,19.7,0
1850,1855,1,3,16.19,0,0,13,2,2,0,2.15,62.94,98.85,19.46,62.73,0
1850,1855,1,0,13.79,1,0,14,2,2,1,2.75,95.38,127.66,19.46,95.17,0
1850,1855,1,0,67.58,0,1,15,1,1,2,5.33,150.17,97.72,1.95,154.48,66
1850,1855,1,4,11.01,0,0,16,0,0,0,2.19,82.16,87.51,19.4,81.98,0
1850,1855,1,0,10.07,1,0,17,3,3,2,1.33,43.13,42.66,19.75,42.93,0
1850,1855,1,0,58.03,0,2,18,0,0,2,4.57,53.91,82.36,5.34,53.47,50
1850,1855,1,0,2.43,0,1,19,0,0,0,0.42,35.71,3.43,8.03,35.21,0
1850,1855,1,0,48.25,0,5,2,1,1,0,3.19,24.15,68.54,11.93,23.82,13
1850,1855,1,0,6.95,0,0,20,0,0,0,1.39,96.13,65,19.49,95.92,0
1850,1855,1,0,2.75,1,0,21,0,0,0,0.55,164.24,27,11.98,163.91,0
1850,1855,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
1850,1855,1,0,,0,0,23,0,0,0,,,0,,,
1850,1855,1,0,1.82,0,0,24,0,0,0,0.36,51.27,5,10.79,50.9,0
1850,1855,1,0,1.46,1,0,25,0,0,0,0.28,29.07,4,19.03,28.86,0
1850,1855,1,0,11.31,0,0,26,0,0,0,2.26,44.29,10,4.08,43.31,5
1850,1855,1,0,,0,0,27,0,0,0,,,0,,,
1850,1855,1,0,,0,0,28,0,0,0,,,0,,,
1850,1855,1,8,36.89,0,1,3,1,1,0,4.88,36.02,121.74,18.44,35.84,0
1850,1855,1,2,33.6,0,0,4,0,0,4,4.46,65.6,203.81,18.55,65.28,0
1850,1855,1,0,111.72,0,4,5,0,0,7,8.74,21.33,87,7.49,21.07,2
1850,1855,1,0,70.69,0,9,6,0,0,3,9.06,6.56,39.06,17.45,6.34,0
1850,1855,1,2,2.52,0,3,7,0,0,0,0.32,33.12,8.7,20.94,32.92,0
1850,1855,1,0,19.37,2,0,8,1,1,1,2.57,32.44,61.61,19.73,32.24,0
1850,1855,1,0,87.12,0,1,9,1,1,8,8.56,22.06,74.77,7.96,21.77,4
1855,1860,1,0,26.62,2,0,1,3,3,2,3.54,65.51,171.07,19.68,65.31,0
1855,1860,1,0,37.16,2,5,10,5,5,3,4.94,100.57,348.8,18.71,100.34,0
1855,1860,1,0,106.87,0,3,11,1,1,0,7.09,35.64,81.13,4.37,34.72,48
1855,1860,1,0,17.75,0,2,12,0,0,2,2.33,19.37,33.18,19.51,19.16,0
1855,1860,1,0,15.61,0,2,13,0,0,0,2.08,62.42,95.26,19.62,62.21,0
1855,1860,1,0,12.94,1,0,14,0,0,2,2.58,95.67,119.76,19.4,95.47,0
1855,1860,1,0,69.67,0,2,15,1,1,3,5.53,96.5,100.75,3.04,95.05,76
1855,1860,1,2,8.82,0,0,16,0,0,0,1.76,82.6,70.16,19.3,82.4,0
1855,1860,1,0,9.54,1,0,17,0,0,1,1.27,43.06,40.42,19.78,42.87,0
1855,1860,1,0,56.61,0,1,18,1,1,3,4.5,52.61,80.34,5.47,51.27,43
1855,1860,1,0,3.54,0,0,19,0,0,0,0.71,16.6,5,17.26,16.37,0
1855,1860,1,0,58.75,0,2,2,0,0,0,3.91,26.92,83.47,10.7,26.55,25
1855,1860,1,0,6.95,0,0,20,0,0,0,1.39,95.87,65,19.55,95.67,0
1855,1860,1,0,3.06,0,0,21,0,0,0,0.61,163.96,30,12,163.62,0
1855,1860,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
1855,1860,1,0,,0,0,23,0,0,0,,,0,,,
1855,1860,1,0,1.82,0,0,24,0,0,0,0.36,50.94,5,10.86,50.57,0
1855,1860,1,0,1.82,0,0,25,1,1,0,0.36,26.53,5,20.86,26.33,0
1855,1860,1,0,11.31,0,0,26,0,0,0,2.26,44969.57,10,0,43974.61,10
1855,1860,1,0,3.52,0,1,27,0,0,0,1.28,22.19,3.65,9.52,21.77,0
1855,1860,1,0,,0,0,28,0,0,0,,,0,,,
1855,1860,1,6,29.73,0,2,3,1,1,0,3.93,36.18,98.13,18.36,36,0
1855,1860,1,3,29.06,3,0,4,0,0,3,3.86,64.51,176.27,18.87,64.21,0
1855,1860,1,0,80.43,0,3,5,1,1,7,6.28,16.58,62.64,9.63,16.37,0
1855,1860,1,0,87.69,0,7,6,0,0,7,11.31,6.81,48.45,16.81,6.6,0
1855,1860,1,0,8.24,0,7,7,0,0,0,1.07,36.31,28.42,19.1,36.1,0
1855,1860,1,0,20.04,2,0,8,2,2,2,2.66,32.62,63.72,19.62,32.43,0
1855,1860,1,0,56.34,0,2,9,0,0,4,5.5,19.72,48.35,8.9,19.51,10
1860,1865,1,0,25.71,2,0,1,2,2,3,3.42,65.25,165.23,19.76,65.04,0
1860,1865,1,0,39.55,2,3,10,7,7,2,5.26,101.24,371.24,18.58,100.98,0
1860,1865,1,0,122.08,0,3,11,0,0,0,8.11,36.6,92.67,4.26,35.66,55
1860,1865,1,0,15.27,0,2,12,0,0,2,1.96,21.31,28.55,17.74,21.12,0
1860,1865,1,0,17.72,0,2,13,1,1,0,2.36,62.8,108.19,19.5,62.59,0
1860,1865,1,0,12.96,1,0,14,3,3,0,2.59,95.86,120,19.36,95.65,0
1860,1865,1,0,58.89,0,0,15,3,3,5,4.6,56.63,85.16,5.18,56.27,29
1860,1865,1,2,8.24,0,2,16,0,0,0,1.64,83.33,65.54,19.13,83.15,0
1860,1865,1,0,9.33,1,0,17,1,1,1,1.24,43.99,39.53,19.36,43.81,0
1860,1865,1,0,48.55,0,1,18,0,0,5,3.76,33.75,68.91,8.53,32.92,4
1860,1865,1,0,5.63,0,2,19,1,1,0,1.09,17.22,7.96,16.64,16.98,0
1860,1865,1,0,68.99,0,3,2,3,3,0,4.58,33.1,98.01,8.7,32.64,34
1860,1865,1,0,6.95,0,0,20,0,0,0,1.39,96.18,65,19.48,95.98,0
1860,1865,1,0,3.06,0,0,21,1,1,0,0.61,166.43,30,11.82,166.09,0
1860,1865,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
1860,1865,1,0,,0,0,23,0,0,0,,,0,,,
1860,1865,1,0,1.82,0,0,24,0,0,0,0.36,51.05,5,10.84,50.68,0
1860,1865,1,0,1.82,0,0,25,0,0,0,0.36,26.65,5,20.76,26.46,0
1860,1865,1,0,11.31,0,0,26,0,0,0,2.26,100000,10,0,,10
1860,1865,1,0,4.83,0,0,27,0,0,0,1.93,18.76,5,11.26,18.41,0
1860,1865,1,0,,0,0,28,0,0,0,,,0,,,
1860,1865,1,5,24.01,0,2,3,0,0,0,3.17,37.34,79.24,17.78,37.15,0
1860,1865,1,0,28.9,5,0,4,3,3,2,3.84,64.32,175.29,18.92,64.05,0
1860,1865,1,0,66.96,0,2,5,0,0,5,5.25,12.77,52.14,12.51,12.47,0
1860,1865,1,0,84.33,0,5,6,0,0,7,10.9,6.89,46.6,16.63,6.66,0
1860,1865,1,0,18.56,0,7,7,0,0,0,2.44,37.01,63.97,18.74,36.8,0
1860,1865,1,0,20.22,3,0,8,2,2,1,2.68,32.72,64.3,19.56,32.51,0
1860,1865,1,0,44.04,0,1,9,0,0,4,4.33,15.64,37.8,11.23,15.45,10
1865,1870,1,0,25.82,3,0,1,2,2,2,3.43,64.77,165.96,19.91,64.57,0
1865,1870,1,2,40.52,2,4,10,4,4,1,5.39,101.37,380.29,18.56,101.12,0
1865,1870,1,0,131.73,0,0,11,1,1,0,8.78,59.51,100,2.62,57.98,65
1865,1870,1,0,17.91,0,2,12,0,0,0,2.35,20.75,33.48,18.22,20.53,0
1865,1870,1,0,18.02,0,0,13,0,0,0,2.4,62.45,110,19.61,62.25,0
1865,1870,1,0,13.2,1,0,14,1,1,2,2.63,95.62,122.17,19.41,95.38,0
1865,1870,1,0,42.28,0,2,15,1,1,6,3.27,33.84,61.14,8.66,33.25,6
1865,1870,1,1,9.48,0,6,16,0,0,0,1.88,83.57,75.41,19.08,83.36,0
1865,1870,1,0,9.91,1,0,17,0,0,0,1.32,43.98,42,19.37,43.77,0
1865,1870,1,0,29.34,0,0,18,0,0,4,2.28,30.61,41.64,9.4,29.62,3
1865,1870,1,0,20.01,0,4,19,0,0,1,3.9,18.53,28.28,15.46,18.3,0
1865,1870,1,0,77.12,0,2,2,0,0,0,5.13,43.34,109.56,6.65,42.73,49
1865,1870,1,0,7.02,0,1,20,0,0,0,1.4,95.84,65.62,19.55,95.64,0
1865,1870,1,0,3.06,0,0,21,0,0,1,0.61,165.19,30,11.91,164.87,0
1865,1870,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
1865,1870,1,0,,0,0,23,0,0,0,,,0,,,
1865,1870,1,0,1.82,0,0,24,0,0,0,0.36,50.76,5,10.9,50.39,0
1865,1870,1,0,1.82,0,0,25,0,0,0,0.36,26.73,5,20.7,26.54,0
1865,1870,1,0,10.45,0,0,26,0,0,1,1.97,407.12,9.24,0.44,14062.35,8
1865,1870,1,0,4.83,0,0,27,0,0,0,1.93,18.19,5,11.61,17.85,0
1865,1870,1,0,,0,0,28,0,0,0,,,0,,,
1865,1870,1,5,19.36,0,2,3,0,0,0,2.54,36.81,63.89,18.04,36.63,0
1865,1870,1,3,28.53,2,0,4,2,2,3,3.78,63.12,173.05,19.28,62.83,0
1865,1870,1,0,47.99,0,2,5,1,1,4,3.74,12.09,37.37,13.21,11.8,0
1865,1870,1,0,68.37,0,5,6,0,0,6,8.75,6.72,37.78,17.05,6.48,0
1865,1870,1,0,28.67,0,6,7,0,0,0,3.79,37.67,98.82,18.41,37.45,0
1865,1870,1,0,23,2,0,8,3,3,2,3.04,32.16,73.14,19.9,31.94,0
1865,1870,1,0,31.29,0,2,9,0,0,3,3.06,16.11,26.85,10.9,15.98,10
1870,1875,1,0,25.29,2,0,1,3,3,3,3.36,65.65,162.53,19.64,65.45,0
1870,1875,1,1,42.47,3,1,10,5,5,1,5.66,100.48,398.61,18.72,100.24,0
1870,1875,1,0,139.56,0,2,11,0,0,0,9.27,112.27,105.94,1.39,109.39,80
1870,1875,1,0,18.34,0,0,12,0,0,2,2.42,19.97,34.28,18.93,19.78,0
1870,1875,1,0,19.01,0,2,13,0,0,0,2.53,62.18,116.07,19.7,61.97,0
1870,1875,1,0,13.37,2,0,14,2,2,1,2.67,94.83,123.81,19.57,94.62,0
1870,1875,1,0,25.24,0,1,15,1,1,4,1.98,27.57,36.5,10.64,27.52,6
1870,1875,1,1,12.27,0,5,16,0,0,0,2.44,83.68,97.59,19.05,83.47,0
1870,1875,1,0,10.36,0,0,17,1,1,1,1.38,43.63,43.91,19.52,43.41,0
1870,1875,1,0,17.38,0,1,18,0,0,3,1.34,37.48,24.66,7.68,37.07,10
1870,1875,1,0,26.74,0,3,19,2,2,0,5.27,23.49,37.78,12.2,23.17,0
1870,1875,1,0,87.8,0,3,2,0,0,0,5.84,50.83,124.73,5.67,50.12,68
1870,1875,1,0,7.49,0,0,20,0,0,0,1.5,96.11,70,19.5,95.91,0
1870,1875,1,0,2.57,0,0,21,0,0,0,0.51,166.72,25.19,11.8,166.4,0
1870,1875,1,0,9.12,0,1,22,0,0,0,1.79,36.67,9.49,5.79,35.98,5
1870,1875,1,0,,0,0,23,0,0,0,,,0,,,
1870,1875,1,1,0.34,0,0,24,0,0,0,0.05,52.78,0.93,10.48,52.4,0
1870,1875,1,0,1.82,0,0,25,0,0,0,0.36,26.76,5,20.68,26.57,0
1870,1875,1,0,5.66,0,0,26,0,0,0,1.13,100000,5,0,,5
1870,1875,1,0,4.83,0,0,27,0,0,0,1.93,18.59,5,11.36,18.24,0
1870,1875,1,0,,0,0,28,0,0,0,,,0,,,
1870,1875,1,3,15.18,0,1,3,0,0,0,1.99,36.85,50.09,18.02,36.67,0
1870,1875,1,0,25.95,2,0,4,3,3,5,3.44,63.2,157.43,19.26,62.88,0
1870,1875,1,0,47.28,0,5,5,0,0,5,3.63,11.87,36.82,13.46,11.55,0
1870,1875,1,0,56.19,0,6,6,0,0,5,7.11,7.08,31.05,16.18,6.86,0
1870,1875,1,0,36.81,0,5,7,0,0,0,4.89,38.06,126.91,18.22,37.84,0
1870,1875,1,0,21.54,2,0,8,2,2,4,2.85,31.82,68.49,20.12,31.61,0
1870,1875,1,0,34.79,0,4,9,2,2,1,3.42,13.76,29.85,12.76,13.49,10
1875,1880,1,0,24.2,3,0,1,6,6,5,3.21,65.81,155.52,19.59,65.6,0
1875,1880,1,2,42.54,3,2,10,3,3,2,5.66,100.45,399.26,18.73,100.2,0
1875,1880,1,0,154.3,0,2,11,1,1,0,10.26,83.24,117.13,1.87,81.1,94
1875,1880,1,0,11.59,0,0,12,0,0,2,1.53,18.91,21.68,19.99,18.69,0
1875,1880,1,1,21.08,0,2,13,0,0,0,2.81,62.21,128.71,19.69,62.01,0
1875,1880,1,0,13.09,1,0,14,0,0,2,2.62,94.3,121.21,19.68,94.09,0
1875,1880,1,0,21.04,0,1,15,2,2,1,1.67,24.16,30.43,12.14,23.88,10
1875,1880,1,3,13.11,0,2,16,0,0,0,2.61,84.69,104.22,18.83,84.5,0
1875,1880,1,0,9.87,2,0,17,1,1,1,1.31,43.47,41.83,19.59,43.24,0
1875,1880,1,0,14.54,0,1,18,1,1,1,1.14,34.46,20.63,8.35,33.7,10
1875,1880,1,0,33.66,0,1,19,0,0,1,6.69,22.02,47.56,13.02,21.75,0
1875,1880,1,0,99.47,0,4,2,1,1,0,6.61,53.77,141.32,5.36,53.02,85
1875,1880,1,1,7.29,0,1,20,1,1,0,1.46,96.38,68.17,19.44,96.18,0
1875,1880,1,0,2.55,0,0,21,0,0,0,0.51,164.27,25,11.98,163.93,0
1875,1880,1,0,9.61,0,0,22,0,0,0,1.92,36.09,10,5.88,35.41,5
1875,1880,1,0,,0,0,23,0,0,0,,,0,,,
1875,1880,1,0,,0,0,24,0,0,0,,,0,,,
1875,1880,1,0,1.26,0,0,25,0,0,1,0.24,30.88,3.47,17.92,29.48,0
1875,1880,1,0,7.03,0,1,26,0,0,0,1.37,79.94,6.22,2.26,78.17,5
1875,1880,1,0,0.45,0,0,27,0,0,1,0.11,18.33,0.46,11.52,17.98,0
1875,1880,1,0,0.42,0,1,28,0,0,0,0.08,175.27,4.15,11.23,174.91,0
1875,1880,1,1,14.44,0,1,3,1,1,0,1.91,36.03,47.67,18.43,35.8,0
1875,1880,1,1,23.34,2,0,4,3,3,3,3.1,63.67,141.59,19.12,63.38,0
1875,1880,1,0,57.78,0,4,5,0,0,2,4.54,11.86,45,13.47,11.56,0
1875,1880,1,0,47.7,0,1,6,0,0,5,6.21,6.22,26.35,18.42,6,0
1875,1880,1,0,43.45,0,5,7,0,0,0,5.78,38.48,149.8,18.02,38.26,0
1875,1880,1,0,19.85,2,0,8,2,2,2,2.63,32.04,63.13,19.97,31.86,0
1875,1880,1,0,44.6,0,2,9,1,1,3,4.41,12.46,38.27,14.09,12.23,10
1880,1885,1,0,23.41,1,0,1,1,1,2,3.11,65.58,150.47,19.66,65.37,0
1880,1885,1,5,43.35,1,4,10,3,3,0,5.77,100.06,406.88,18.8,99.85,0
1880,1885,1,0,156.35,0,0,11,0,0,2,10.35,88.59,118.69,1.76,88.24,90
1880,1885,1,0,8.25,0,0,12,0,0,2,1.09,19.3,15.43,19.58,19.13,0
1880,1885,1,3,19.32,0,2,13,2,2,0,2.57,62.5,117.91,19.6,62.32,0
1880,1885,1,0,12.05,0,0,14,0,0,3,2.4,94.13,111.58,19.71,93.94,0
1880,1885,1,0,29.36,0,4,15,0,0,0,2.33,23.01,42.46,12.74,22.7,11
1880,1885,1,2,12.67,0,0,16,0,0,0,2.53,84.59,100.77,18.85,84.39,0
1880,1885,1,0,10.06,1,0,17,3,3,2,1.33,43.66,42.64,19.51,43.48,0
1880,1885,1,0,18.22,0,2,18,0,0,0,1.45,24.28,25.86,11.85,23.95,10
