,interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
4753,1745.0,1750.0,1.0,0.0,63.82,0.0,3.0,3.0,0.0,0.0,1.0,8.49,35.84,210.63,18.53,35.62,0.0
4755,1745.0,1750.0,1.0,0.0,64.69,0.0,3.0,5.0,1.0,1.0,1.0,5.09,19.38,50.38,8.24,18.82,11.0
4756,1745.0,1750.0,1.0,0.0,6.48,0.0,0.0,6.0,0.0,0.0,1.0,0.84,5.56,3.58,20.6,5.37,0.0
4757,1745.0,1750.0,1.0,8.0,37.42,0.0,1.0,7.0,0.0,0.0,0.0,4.95,37.12,129.0,18.68,36.92,0.0
4758,1745.0,1750.0,1.0,0.0,18.78,1.0,0.0,8.0,2.0,2.0,2.0,2.49,32.86,59.74,19.48,32.67,0.0
4759,1745.0,1750.0,1.0,0.0,66.06,0.0,3.0,9.0,1.0,1.0,0.0,6.57,26.51,56.69,6.63,25.9,24.0
4760,1750.0,1755.0,1.0,0.0,28.94,2.0,0.0,1.0,3.0,3.0,0.0,3.85,68.72,186.0,18.76,68.5,0.0
4762,1750.0,1755.0,1.0,0.0,57.07,0.0,4.0,11.0,0.0,0.0,0.0,3.75,17.94,43.32,8.69,17.48,12.0
4763,1750.0,1755.0,1.0,0.0,9.12,0.0,0.0,12.0,0.0,0.0,4.0,1.19,19.53,17.05,19.35,19.3,0.0
4764,1750.0,1755.0,1.0,1.0,19.72,0.0,4.0,13.0,1.0,1.0,0.0,2.62,64.02,120.37,19.13,63.82,0.0
4765,1750.0,1755.0,1.0,0.0,13.95,0.0,0.0,14.0,0.0,0.0,2.0,2.78,97.35,129.18,19.06,97.14,0.0
4766,1750.0,1755.0,1.0,0.0,56.74,0.0,2.0,15.0,2.0,2.0,2.0,4.48,111.96,82.04,2.62,111.87,52.0
4767,1750.0,1755.0,1.0,0.0,19.49,0.0,0.0,16.0,0.0,0.0,0.0,3.9,88.22,155.0,18.07,88.0,0.0
4768,1750.0,1755.0,1.0,0.0,9.86,0.0,0.0,17.0,0.0,0.0,1.0,1.31,43.88,41.78,19.41,43.7,0.0
4769,1750.0,1755.0,1.0,0.0,52.67,0.0,2.0,18.0,1.0,1.0,2.0,4.16,63.39,74.75,4.54,62.25,47.0
4770,1750.0,1755.0,1.0,0.0,2.8033333333333332,0.0,0.0,19.0,0.0,0.0,0.0,0.9433333333333334,24.763333333333335,0.0,12.683333333333335,24.34,0.0
4771,1750.0,1755.0,1.0,0.0,49.27,0.0,0.0,2.0,2.0,2.0,0.0,3.28,23.72,70.0,12.15,23.39,11.0
4772,1750.0,1755.0,1.0,1.0,10.59,0.0,0.0,20.0,0.0,0.0,0.0,2.12,96.92,99.0,19.34,96.71,0.0
4773,1750.0,1755.0,1.0,0.0,2.75,1.0,0.0,21.0,0.0,0.0,0.0,0.55,166.23,27.0,11.84,165.89,0.0
4774,1750.0,1755.0,1.0,0.0,14.41,0.0,0.0,22.0,0.0,0.0,1.0,2.85,81.14,15.0,2.62,80.49,9.0
4775,1750.0,1755.0,1.0,0.0,5.68,0.0,0.0,23.0,0.0,0.0,0.0,2.27,17.0,5.0,10.58,16.63,0.0
4776,1750.0,1755.0,1.0,0.0,2.8033333333333332,0.0,0.0,24.0,0.0,0.0,0.0,0.9433333333333334,24.763333333333335,0.0,12.683333333333335,24.34,0.0
4777,1750.0,1755.0,1.0,0.0,1.82,0.0,0.0,25.0,0.0,0.0,0.0,0.36,25.34,5.0,21.84,25.15,0.0
4778,1750.0,1755.0,1.0,0.0,2.8033333333333332,0.0,0.0,26.0,0.0,0.0,0.0,0.9433333333333334,24.763333333333335,0.0,12.683333333333335,24.34,0.0
4779,1750.0,1755.0,1.0,0.0,2.8033333333333332,0.0,0.0,27.0,0.0,0.0,0.0,0.9433333333333334,24.763333333333335,0.0,12.683333333333335,24.34,0.0
4780,1750.0,1755.0,1.0,0.0,2.8633333333333333,0.0,0.0,28.0,0.0,0.0,0.0,0.9500000000000001,30.876666666666665,0.0,14.473333333333334,30.566666666666666,0.0
4781,1750.0,1755.0,1.0,4.0,62.67,0.0,0.0,3.0,0.0,0.0,0.0,8.34,36.15,206.84,18.37,35.95,0.0
4783,1750.0,1755.0,1.0,0.0,83.6,0.0,5.0,5.0,0.0,0.0,0.0,6.61,20.48,65.11,7.8,19.97,20.0
4784,1750.0,1755.0,1.0,0.0,5.863333333333333,0.0,0.0,6.0,0.0,0.0,0.0,1.2633333333333334,10.33,0.0,14.923333333333332,10.043333333333333,0.0
4785,1750.0,1755.0,1.0,7.0,27.5,0.0,0.0,7.0,0.0,0.0,0.0,3.64,36.62,94.81,18.94,36.45,0.0
4786,1750.0,1755.0,1.0,0.0,19.18,2.0,0.0,8.0,1.0,1.0,0.0,2.55,33.4,61.0,19.16,33.19,0.0
4787,1750.0,1755.0,1.0,0.0,75.74,0.0,0.0,9.0,0.0,0.0,0.0,7.57,40.13,65.0,4.38,39.21,34.0
4788,1755.0,1760.0,1.0,0.0,30.32,3.0,0.0,1.0,4.0,4.0,2.0,4.03,68.11,194.83,18.93,67.89,0.0
4790,1755.0,1760.0,1.0,0.0,73.4,0.0,2.0,11.0,1.0,1.0,0.0,4.87,21.6,55.72,7.22,21.04,16.0
4791,1755.0,1760.0,1.0,0.0,8.28,0.0,3.0,12.0,0.0,0.0,1.0,1.07,20.49,15.47,18.44,20.28,0.0
4792,1755.0,1760.0,1.0,0.0,20.77,0.0,1.0,13.0,0.0,0.0,0.0,2.77,63.85,126.76,19.18,63.64,0.0
4793,1755.0,1760.0,1.0,0.0,14.14,2.0,0.0,14.0,2.0,2.0,1.0,2.82,97.45,130.89,19.04,97.25,0.0
4794,1755.0,1760.0,1.0,0.0,48.25,0.0,0.0,15.0,0.0,0.0,3.0,3.82,83.82,69.77,3.5,85.15,50.0
4795,1755.0,1760.0,1.0,2.0,19.24,0.0,0.0,16.0,0.0,0.0,0.0,3.84,88.66,152.96,17.98,88.45,0.0
4796,1755.0,1760.0,1.0,0.0,11.09,3.0,0.0,17.0,0.0,0.0,0.0,1.47,44.25,47.0,19.25,44.05,0.0
4797,1755.0,1760.0,1.0,0.0,45.02,0.0,0.0,18.0,1.0,1.0,2.0,3.57,59.55,63.89,4.83,59.33,42.0
4798,1755.0,1760.0,1.0,0.0,5.793333333333333,0.0,0.0,19.0,0.0,0.0,0.0,1.6066666666666667,55.833333333333336,0.0,11.506666666666666,76.11666666666666,1.6666666666666667
4799,1755.0,1760.0,1.0,0.0,49.84,0.0,1.0,2.0,1.0,1.0,0.0,3.32,52.79,70.81,5.46,52.06,23.0
4800,1755.0,1760.0,1.0,1.0,9.98,0.0,0.0,20.0,0.0,0.0,0.0,1.99,96.55,93.3,19.41,96.35,0.0
4801,1755.0,1760.0,1.0,0.0,3.06,0.0,0.0,21.0,1.0,1.0,0.0,0.61,165.82,30.0,11.87,165.48,0.0
4802,1755.0,1760.0,1.0,0.0,7.89,0.0,0.0,22.0,0.0,0.0,1.0,1.47,125.85,8.22,1.69,187.25,5.0
4803,1755.0,1760.0,1.0,0.0,7.67,0.0,1.0,23.0,0.0,0.0,0.0,2.99,16.07,6.75,11.2,15.71,0.0
4804,1755.0,1760.0,1.0,0.0,3.473333333333333,0.0,0.0,24.0,0.0,0.0,0.0,1.1733333333333333,24.38,0.0,16.8,23.723333333333333,0.0
4805,1755.0,1760.0,1.0,0.0,1.82,0.0,0.0,25.0,0.0,0.0,0.0,0.36,25.58,5.0,21.63,25.39,0.0
4806,1755.0,1760.0,1.0,0.0,3.9766666666666666,0.0,0.0,26.0,0.0,0.0,0.0,1.2666666666666668,18.919999999999998,0.0,14.933333333333332,18.623333333333335,0.0
4807,1755.0,1760.0,1.0,0.0,1.7299999999999998,0.0,0.0,27.0,0.0,0.0,0.0,0.3266666666666667,24.06,0.0,17.05666666666667,23.409999999999997,0.0
4808,1755.0,1760.0,1.0,0.0,1.7299999999999998,0.0,0.0,28.0,0.0,0.0,0.0,0.3266666666666667,24.06,0.0,17.05666666666667,23.409999999999997,0.0
4809,1755.0,1760.0,1.0,6.0,57.35,0.0,4.0,3.0,0.0,0.0,0.0,7.6,36.47,189.27,18.21,36.26,0.0
4810,1755.0,1760.0,1.0,3.0,37.0,2.0,0.0,4.0,1.0,1.0,3.0,4.91,64.17,224.44,18.97,63.89,0.0
4811,1755.0,1760.0,1.0,0.0,116.41,0.0,4.0,5.0,1.0,1.0,0.0,9.25,24.73,90.65,6.46,24.11,26.0
4812,1755.0,1760.0,1.0,0.0,7.336666666666666,0.0,0.0,6.0,0.0,0.0,0.0,0.9333333333333332,12.086666666666666,0.0,16.75,11.833333333333334,0.0
4813,1755.0,1760.0,1.0,8.0,16.7,0.0,0.0,7.0,0.0,0.0,0.0,2.2,35.44,57.57,19.57,35.25,0.0
4814,1755.0,1760.0,1.0,0.0,20.91,2.0,0.0,8.0,4.0,4.0,1.0,2.78,33.45,66.51,19.14,33.24,0.0
4815,1755.0,1760.0,1.0,0.0,79.53,0.0,1.0,9.0,0.0,0.0,0.0,7.94,88.77,68.25,1.98,86.75,45.0
4816,1760.0,1765.0,1.0,0.0,28.83,3.0,0.0,1.0,7.0,7.0,5.0,3.82,67.84,185.26,19.0,67.61,0.0
4818,1760.0,1765.0,1.0,0.0,85.59,0.0,1.0,11.0,0.0,0.0,0.0,5.69,30.16,64.97,5.17,29.38,29.0
4819,1760.0,1765.0,1.0,0.0,12.92,0.0,2.0,12.0,0.0,0.0,1.0,1.69,20.39,24.17,18.53,20.19,0.0
4820,1760.0,1765.0,1.0,1.0,21.08,0.0,1.0,13.0,0.0,0.0,0.0,2.81,64.6,128.69,18.96,64.39,0.0
4821,1760.0,1765.0,1.0,0.0,14.02,2.0,0.0,14.0,3.0,3.0,2.0,2.79,99.84,129.8,18.59,99.61,0.0
4822,1760.0,1765.0,1.0,0.0,50.55,0.0,3.0,15.0,1.0,1.0,3.0,3.95,56.8,73.09,5.16,55.18,45.0
4823,1760.0,1765.0,1.0,1.0,17.72,0.0,0.0,16.0,0.0,0.0,0.0,3.54,88.77,140.87,17.96,88.56,0.0
4824,1760.0,1765.0,1.0,0.0,11.17,0.0,0.0,17.0,2.0,2.0,2.0,1.48,45.24,47.36,18.83,45.02,0.0
4825,1760.0,1765.0,1.0,0.0,46.05,0.0,2.0,18.0,0.0,0.0,3.0,3.59,52.02,65.35,5.53,50.44,27.0
4827,1760.0,1765.0,1.0,0.0,65.62,0.0,6.0,2.0,2.0,2.0,0.0,4.34,55.56,93.22,5.19,54.79,46.0
4828,1760.0,1765.0,1.0,1.0,9.31,0.0,0.0,20.0,0.0,0.0,0.0,1.86,96.78,87.0,19.36,96.57,0.0
4829,1760.0,1765.0,1.0,0.0,3.06,0.0,0.0,21.0,0.0,0.0,0.0,0.61,166.59,30.0,11.81,166.25,0.0
4831,1760.0,1765.0,1.0,0.0,11.37,0.0,0.0,23.0,0.0,0.0,0.0,4.55,15.68,10.0,11.47,15.34,0.0
4833,1760.0,1765.0,1.0,0.0,0.93,0.0,0.0,25.0,0.0,0.0,1.0,0.17,31.49,2.56,17.57,30.07,0.0
4834,1760.0,1765.0,1.0,0.0,2.44,0.0,1.0,26.0,0.0,0.0,0.0,0.45,15.11,2.16,11.97,14.77,0.0
4837,1760.0,1765.0,1.0,8.0,52.38,0.0,2.0,3.0,1.0,1.0,0.0,6.95,35.59,172.86,18.66,35.39,0.0
4838,1760.0,1765.0,1.0,2.0,33.81,2.0,0.0,4.0,2.0,2.0,3.0,4.5,64.22,205.11,18.95,63.93,0.0
4839,1760.0,1765.0,1.0,0.0,133.47,0.0,3.0,5.0,1.0,1.0,0.0,10.63,35.65,103.94,4.48,34.76,44.0
4840,1760.0,1765.0,1.0,0.0,5.623333333333334,0.0,0.0,6.0,0.0,0.0,0.0,0.7133333333333334,17.13,0.0,16.900000000000002,16.85,0.0
4841,1760.0,1765.0,1.0,4.0,7.35,0.0,0.0,7.0,1.0,1.0,0.0,0.97,35.13,25.34,19.74,34.98,0.0
4842,1760.0,1765.0,1.0,0.0,20.28,2.0,0.0,8.0,1.0,1.0,4.0,2.68,33.26,64.5,19.24,33.04,0.0
4843,1760.0,1765.0,1.0,0.0,92.94,0.0,3.0,9.0,2.0,2.0,1.0,9.23,53.79,79.76,3.27,52.56,54.0
4844,1765.0,1770.0,1.0,0.0,29.0,3.0,0.0,1.0,2.0,2.0,2.0,3.86,67.3,186.37,19.16,67.1,0.0
4846,1765.0,1770.0,1.0,0.0,99.51,0.0,3.0,11.0,0.0,0.0,0.0,6.6,40.29,75.54,3.87,39.26,42.0
4847,1765.0,1770.0,1.0,0.0,14.5,0.0,1.0,12.0,1.0,1.0,0.0,1.9,23.16,27.11,16.32,22.91,0.0
4848,1765.0,1770.0,1.0,1.0,20.87,0.0,0.0,13.0,1.0,1.0,0.0,2.78,64.71,127.39,18.93,64.49,0.0
4849,1765.0,1770.0,1.0,0.0,14.15,1.0,0.0,14.0,2.0,2.0,0.0,2.83,99.46,131.0,18.66,99.25,0.0
4850,1765.0,1770.0,1.0,0.0,38.05,0.0,0.0,15.0,1.0,1.0,5.0,2.97,35.13,55.02,8.35,34.33,4.0
4851,1765.0,1770.0,1.0,2.0,18.08,0.0,4.0,16.0,1.0,1.0,0.0,3.6,89.2,143.75,17.87,88.98,0.0
4852,1765.0,1770.0,1.0,0.0,11.09,1.0,0.0,17.0,2.0,2.0,0.0,1.48,43.77,47.0,19.46,43.56,0.0
4853,1765.0,1770.0,1.0,0.0,32.13,0.0,0.0,18.0,1.0,1.0,5.0,2.5,42.91,45.6,6.71,42.23,2.0
4854,1765.0,1770.0,1.0,0.0,3.64,0.0,3.0,19.0,1.0,1.0,0.0,0.66,19.3,5.14,14.85,19.03,0.0
4855,1765.0,1770.0,1.0,0.0,77.54,0.0,2.0,2.0,1.0,1.0,0.0,5.16,41.63,110.16,6.92,41.05,65.0
4856,1765.0,1770.0,1.0,0.0,9.09,0.0,0.0,20.0,0.0,0.0,0.0,1.82,96.67,85.0,19.38,96.47,0.0
4857,1765.0,1770.0,1.0,0.0,3.06,0.0,0.0,21.0,0.0,0.0,0.0,0.61,166.84,30.0,11.79,166.5,0.0
4859,1765.0,1770.0,1.0,0.0,6.69,0.0,1.0,23.0,0.0,0.0,1.0,2.56,15.7,5.88,11.46,15.34,0.0
4860,1765.0,1770.0,1.0,0.0,1.37,0.0,1.0,24.0,0.0,0.0,0.0,0.26,49.77,3.77,11.12,49.41,0.0
4862,1765.0,1770.0,1.0,0.0,5.66,0.0,0.0,26.0,0.0,0.0,0.0,1.13,14.86,5.0,12.17,14.53,0.0
4864,1765.0,1770.0,1.0,0.0,3.1566666666666667,0.0,0.0,28.0,0.0,0.0,0.0,0.6133333333333333,26.58,0.0,11.753333333333332,26.236666666666665,0.0
4865,1765.0,1770.0,1.0,6.0,44.01,0.0,1.0,3.0,0.0,0.0,0.0,5.82,36.03,145.24,18.43,35.83,0.0
4866,1765.0,1770.0,1.0,0.0,31.53,1.0,0.0,4.0,2.0,2.0,5.0,4.18,65.14,191.24,18.69,64.81,0.0
4868,1765.0,1770.0,1.0,0.0,7.25,0.0,1.0,6.0,0.0,0.0,0.0,0.89,10.21,4.0,11.21,9.85,0.0
4869,1765.0,1770.0,1.0,2.0,3.3,0.0,0.0,7.0,0.0,0.0,0.0,0.43,35.43,11.36,19.57,35.14,0.0
4870,1765.0,1770.0,1.0,0.0,19.84,2.0,0.0,8.0,2.0,2.0,1.0,2.63,33.53,63.11,19.09,33.34,0.0
4871,1765.0,1770.0,1.0,0.0,98.89,0.0,2.0,9.0,1.0,1.0,1.0,9.79,44.68,84.87,3.93,43.85,47.0
4872,1770.0,1775.0,1.0,0.0,28.46,3.0,0.0,1.0,4.0,4.0,5.0,3.78,67.29,182.91,19.16,67.08,0.0
4874,1770.0,1775.0,1.0,0.0,113.77,0.0,2.0,11.0,1.0,1.0,0.0,7.56,45.3,86.36,3.44,44.14,57.0
4875,1770.0,1775.0,1.0,0.0,17.56,0.0,1.0,12.0,0.0,0.0,0.0,2.31,21.56,32.83,17.53,21.33,0.0
4876,1770.0,1775.0,1.0,0.0,20.48,0.0,0.0,13.0,0.0,0.0,0.0,2.73,64.21,125.0,19.08,64.0,0.0
4877,1770.0,1775.0,1.0,0.0,14.55,1.0,0.0,14.0,1.0,1.0,1.0,2.91,97.99,134.69,18.94,97.77,0.0
4878,1770.0,1775.0,1.0,0.0,18.17,0.0,1.0,15.0,0.0,0.0,5.0,1.39,21.06,26.28,13.93,20.06,0.0
4879,1770.0,1775.0,1.0,5.0,18.65,0.0,4.0,16.0,1.0,1.0,0.0,3.7,86.78,148.27,18.37,86.61,0.0
4880,1770.0,1775.0,1.0,0.0,11.7,1.0,0.0,17.0,4.0,4.0,2.0,1.55,43.21,49.59,19.71,43.0,0.0
4881,1770.0,1775.0,1.0,0.0,18.66,0.0,2.0,18.0,0.0,0.0,3.0,1.42,27.6,26.48,10.43,26.44,5.0
4882,1770.0,1775.0,1.0,0.0,15.95,0.0,3.0,19.0,1.0,1.0,0.0,3.12,18.45,22.54,15.53,18.2,0.0
4883,1770.0,1775.0,1.0,0.0,89.27,0.0,5.0,2.0,0.0,0.0,0.0,5.93,38.11,126.82,7.56,37.58,70.0
4884,1770.0,1775.0,1.0,0.0,9.09,0.0,0.0,20.0,2.0,2.0,0.0,1.82,97.06,85.0,19.31,96.85,0.0
4885,1770.0,1775.0,1.0,0.0,3.06,0.0,0.0,21.0,0.0,0.0,0.0,0.61,167.91,30.0,11.72,167.57,0.0
4887,1770.0,1775.0,1.0,0.0,10.11,0.0,0.0,23.0,0.0,0.0,1.0,3.92,15.6,8.89,11.53,15.27,0.0
4888,1770.0,1775.0,1.0,0.0,2.07,0.0,1.0,24.0,0.0,0.0,0.0,0.4,48.95,5.69,11.3,48.6,0.0
4890,1770.0,1775.0,1.0,0.0,5.66,0.0,0.0,26.0,0.0,0.0,0.0,1.13,15.08,5.0,11.99,14.75,0.0
4893,1770.0,1775.0,1.0,8.0,35.49,0.0,2.0,3.0,0.0,0.0,0.0,4.67,35.4,117.12,18.76,35.23,0.0
4894,1770.0,1775.0,1.0,3.0,27.26,1.0,0.0,4.0,4.0,4.0,2.0,3.62,63.95,165.38,19.03,63.69,0.0
4896,1770.0,1775.0,1.0,0.0,6.32,0.0,0.0,6.0,0.0,0.0,1.0,0.82,5.75,3.49,19.92,5.56,0.0
4897,1770.0,1775.0,1.0,0.0,1.94,0.0,1.0,7.0,0.0,0.0,0.0,0.25,32.95,6.68,21.05,32.76,0.0
4898,1770.0,1775.0,1.0,0.0,19.58,2.0,0.0,8.0,0.0,0.0,2.0,2.59,33.34,62.28,19.2,33.14,0.0
4899,1770.0,1775.0,1.0,0.0,104.12,0.0,2.0,9.0,2.0,2.0,3.0,10.24,55.98,89.36,3.14,55.2,48.0
4900,1775.0,1780.0,1.0,0.0,27.91,2.0,0.0,1.0,1.0,1.0,2.0,3.71,67.44,179.34,19.12,67.23,0.0
4902,1775.0,1780.0,1.0,0.0,126.05,0.0,3.0,11.0,1.0,1.0,0.0,8.36,58.78,95.68,2.65,57.27,65.0
4903,1775.0,1780.0,1.0,0.0,15.65,0.0,0.0,12.0,1.0,1.0,3.0,2.06,20.14,29.27,18.76,19.92,0.0
4904,1775.0,1780.0,1.0,1.0,21.33,0.0,3.0,13.0,0.0,0.0,0.0,2.83,64.03,130.2,19.13,63.82,0.0
4905,1775.0,1780.0,1.0,0.0,14.17,1.0,0.0,14.0,1.0,1.0,4.0,2.82,97.08,131.15,19.12,96.88,0.0
4906,1775.0,1780.0,1.0,0.0,12.2,0.0,2.0,15.0,0.0,0.0,3.0,0.94,16.08,17.64,18.23,15.85,0.0
4907,1775.0,1780.0,1.0,5.0,18.1,0.0,3.0,16.0,0.0,0.0,0.0,3.6,84.09,143.91,18.96,83.91,0.0
4908,1775.0,1780.0,1.0,0.0,10.37,2.0,0.0,17.0,2.0,2.0,2.0,1.37,42.72,43.96,19.94,42.5,0.0
4909,1775.0,1780.0,1.0,0.0,17.73,0.0,2.0,18.0,0.0,0.0,2.0,1.38,21.55,25.17,13.36,20.82,5.0
4910,1775.0,1780.0,1.0,0.0,23.82,0.0,2.0,19.0,0.0,0.0,0.0,4.72,19.19,33.66,14.93,18.92,0.0
4911,1775.0,1780.0,1.0,0.0,101.48,0.0,2.0,2.0,2.0,2.0,0.0,6.76,47.1,144.16,6.12,46.44,71.0
4912,1775.0,1780.0,1.0,1.0,8.62,0.0,0.0,20.0,0.0,0.0,0.0,1.72,97.77,80.63,19.17,97.59,0.0
4913,1775.0,1780.0,1.0,0.0,3.06,0.0,0.0,21.0,1.0,1.0,0.0,0.61,165.35,30.0,11.9,165.01,0.0
4915,1775.0,1780.0,1.0,0.0,5.68,0.0,0.0,23.0,0.0,0.0,0.0,2.27,16.14,5.0,11.15,15.78,0.0
4916,1775.0,1780.0,1.0,0.0,3.64,0.0,0.0,24.0,0.0,0.0,0.0,0.73,48.22,10.0,11.47,47.87,0.0
4918,1775.0,1780.0,1.0,0.0,5.66,0.0,0.0,26.0,0.0,0.0,0.0,1.13,30.98,5.0,5.84,30.29,0.0
4921,1775.0,1780.0,1.0,5.0,26.23,0.0,1.0,3.0,2.0,2.0,0.0,3.46,35.15,86.57,18.89,34.96,0.0
4922,1775.0,1780.0,1.0,1.0,25.82,2.0,0.0,4.0,5.0,5.0,2.0,3.43,64.88,156.65,18.76,64.63,0.0
4924,1775.0,1780.0,1.0,0.0,30.16,0.0,6.0,6.0,0.0,0.0,0.0,3.78,7.26,16.67,15.78,7.0,0.0
4925,1775.0,1780.0,1.0,0.0,2.9,0.0,0.0,7.0,0.0,0.0,0.0,0.39,33.25,10.0,20.86,33.06,0.0
4926,1775.0,1780.0,1.0,0.0,19.58,2.0,0.0,8.0,1.0,1.0,2.0,2.59,33.49,62.26,19.11,33.28,0.0
4927,1775.0,1780.0,1.0,0.0,85.99,0.0,2.0,9.0,2.0,2.0,6.0,8.4,32.64,73.8,5.38,32.59,12.0
4928,1780.0,1785.0,1.0,0.0,28.39,4.0,0.0,1.0,8.0,8.0,2.0,3.77,68.03,182.44,18.95,67.83,0.0
4930,1780.0,1785.0,1.0,0.0,145.48,0.0,2.0,11.0,0.0,0.0,0.0,9.67,55.22,110.44,2.82,53.81,77.0
4931,1780.0,1785.0,1.0,0.0,9.51,0.0,0.0,12.0,0.0,0.0,1.0,1.26,19.34,17.77,19.54,19.11,0.0
4932,1780.0,1785.0,1.0,0.0,22.51,0.0,1.0,13.0,0.0,0.0,0.0,3.0,64.14,137.44,19.1,63.94,0.0
4933,1780.0,1785.0,1.0,0.0,13.63,2.0,0.0,14.0,4.0,4.0,0.0,2.72,97.09,126.17,19.11,96.9,0.0
4934,1780.0,1785.0,1.0,0.0,16.89,0.0,2.0,15.0,0.0,0.0,0.0,1.34,14.79,24.42,19.83,14.58,0.0
4935,1780.0,1785.0,1.0,4.0,16.73,0.0,2.0,16.0,0.0,0.0,0.0,3.33,84.44,133.05,18.88,84.26,0.0
4936,1780.0,1785.0,1.0,0.0,10.62,0.0,0.0,17.0,0.0,0.0,0.0,1.42,42.0,45.0,20.28,41.8,0.0
4937,1780.0,1785.0,1.0,0.0,17.62,0.0,0.0,18.0,1.0,1.0,0.0,1.41,18.57,25.0,15.5,18.31,5.0
4938,1780.0,1785.0,1.0,0.0,27.01,0.0,0.0,19.0,0.0,0.0,2.0,5.38,17.73,38.16,16.16,17.51,0.0
4939,1780.0,1785.0,1.0,0.0,110.57,0.0,2.0,2.0,1.0,1.0,0.0,7.36,58.14,157.08,4.96,57.34,89.0
4940,1780.0,1785.0,1.0,1.0,8.39,0.0,2.0,20.0,0.0,0.0,0.0,1.67,97.75,78.41,19.17,97.56,0.0
4941,1780.0,1785.0,1.0,0.0,2.71,0.0,0.0,21.0,0.0,0.0,1.0,0.54,166.98,26.59,11.78,166.68,0.0
4942,1780.0,1785.0,1.0,0.0,7.78,0.0,1.0,22.0,0.0,0.0,0.0,1.52,48.56,8.1,4.37,47.64,5.0
4943,1780.0,1785.0,1.0,0.0,5.68,0.0,0.0,23.0,0.0,0.0,0.0,2.27,15.76,5.0,11.41,15.41,0.0
4944,1780.0,1785.0,1.0,0.0,3.64,0.0,0.0,24.0,0.0,0.0,0.0,0.73,48.59,10.0,11.39,48.24,0.0
4949,1780.0,1785.0,1.0,6.0,18.91,0.0,0.0,3.0,0.0,0.0,0.0,2.5,34.66,62.42,19.16,34.47,0.0
4950,1780.0,1785.0,1.0,0.0,25.79,5.0,0.0,4.0,3.0,3.0,2.0,3.42,65.33,156.43,18.63,65.07,0.0
4951,1780.0,1785.0,1.0,0.0,134.66,0.0,2.0,5.0,0.0,0.0,8.0,10.63,31.92,104.87,5.01,32.14,3.0
4952,1780.0,1785.0,1.0,0.0,84.74,0.0,9.0,6.0,0.0,0.0,6.0,10.86,6.25,46.82,18.31,6.05,0.0
4953,1780.0,1785.0,1.0,1.0,4.57,0.0,6.0,7.0,1.0,1.0,0.0,0.58,34.08,15.75,20.35,33.9,0.0
4954,1780.0,1785.0,1.0,0.0,19.77,2.0,0.0,8.0,1.0,1.0,2.0,2.62,33.82,62.88,18.93,33.62,0.0
4955,1780.0,1785.0,1.0,0.0,61.87,0.0,2.0,9.0,3.0,3.0,6.0,6.07,21.13,53.1,8.31,20.98,0.0
4956,1785.0,1790.0,1.0,0.0,29.62,2.0,0.0,1.0,5.0,5.0,3.0,3.94,67.42,190.32,19.12,67.22,0.0
4958,1785.0,1790.0,1.0,0.0,149.62,0.0,1.0,11.0,1.0,1.0,4.0,9.83,51.06,113.58,3.05,50.66,71.0
4959,1785.0,1790.0,1.0,0.0,5.16,0.0,0.0,12.0,0.0,0.0,2.0,0.67,18.93,9.65,19.96,18.72,0.0
4960,1785.0,1790.0,1.0,1.0,23.79,0.0,2.0,13.0,1.0,1.0,0.0,3.17,63.98,145.21,19.14,63.78,0.0
4961,1785.0,1790.0,1.0,0.0,13.76,1.0,0.0,14.0,2.0,2.0,1.0,2.75,97.18,127.39,19.09,96.98,0.0
4962,1785.0,1790.0,1.0,0.0,20.31,0.0,1.0,15.0,1.0,1.0,0.0,1.62,15.13,29.36,19.38,14.93,0.0
4963,1785.0,1790.0,1.0,0.0,15.72,0.0,0.0,16.0,2.0,2.0,0.0,3.14,84.3,125.0,18.91,84.09,0.0
4964,1785.0,1790.0,1.0,0.0,10.87,2.0,0.0,17.0,1.0,1.0,1.0,1.44,42.3,46.07,20.14,42.09,0.0
4965,1785.0,1790.0,1.0,0.0,18.79,0.0,1.0,18.0,0.0,0.0,0.0,1.5,21.42,26.67,13.44,21.12,5.0
4966,1785.0,1790.0,1.0,0.0,18.59,0.0,0.0,19.0,0.0,0.0,2.0,3.68,16.64,26.26,17.22,16.44,0.0
4967,1785.0,1790.0,1.0,0.0,110.51,0.0,2.0,2.0,1.0,1.0,3.0,7.3,84.68,157.0,3.4,83.94,100.0
4968,1785.0,1790.0,1.0,2.0,9.19,0.0,2.0,20.0,1.0,1.0,0.0,1.83,97.95,85.93,19.13,97.74,0.0
4969,1785.0,1790.0,1.0,0.0,2.55,0.0,0.0,21.0,0.0,0.0,0.0,0.51,165.95,25.0,11.86,165.62,0.0
4970,1785.0,1790.0,1.0,0.0,9.61,0.0,0.0,22.0,0.0,0.0,0.0,1.92,37.07,10.0,5.73,36.37,5.0
4971,1785.0,1790.0,1.0,0.0,0.91,0.0,0.0,23.0,0.0,0.0,1.0,0.29,15.56,0.8,11.56,15.22,0.0
